months,multiple,gb_mon,security,backup,protection,support,unlimited,contract,paperless,monthly,satisfaction,churn_value,offer,internet_type
53,0,22,0,1,0,0,1,One-Year,1,96.3681592,4,0,offer_Offer B,internet_type_Fiber Optic
28,0,59,1,1,0,0,0,Two-Year,1,62.93532338,3,0,None,internet_type_DSL
65,1,30,1,1,1,1,1,Two-Year,0,115.5721393,3,0,offer_Offer A,internet_type_Fiber Optic
39,0,0,0,0,0,0,0,Two-Year,0,21.79104478,4,0,offer_Offer C,internet_type_None
62,0,24,1,1,1,1,1,Two-Year,0,64.17910448,2,0,offer_Offer A,internet_type_DSL
19,1,59,0,0,1,0,0,Month-to-Month,0,101.7910448,4,0,offer_Offer C,internet_type_Fiber Optic
29,1,5,0,0,0,1,1,Two-Year,1,76.66666667,2,0,offer_Offer B,internet_type_DSL
5,1,48,1,0,1,0,1,Month-to-Month,1,86.16915423,2,0,offer_Offer C,internet_type_Fiber Optic
32,1,14,1,1,1,1,1,Two-Year,1,80.94527363,2,0,offer_Offer A,internet_type_DSL
42,0,0,0,0,0,0,0,One-Year,1,21.54228856,4,0,offer_Offer C,internet_type_None
51,0,51,1,1,0,0,1,One-Year,1,102.238806,3,0,offer_Offer B,internet_type_Fiber Optic
35,1,53,1,0,1,0,1,Month-to-Month,1,96.66666667,3,0,offer_Offer C,internet_type_Fiber Optic
66,0,48,0,0,1,1,0,One-Year,0,92.33830846,4,0,offer_Offer B,internet_type_Fiber Optic
31,0,75,1,0,0,1,1,Month-to-Month,0,56.06965174,2,0,None,internet_type_DSL
64,0,17,0,0,1,0,1,Month-to-Month,1,51.19402985,2,0,None,internet_type_DSL
42,1,0,0,0,0,0,0,Two-Year,1,26.71641791,3,0,offer_Offer B,internet_type_None
17,0,42,0,0,0,0,1,Month-to-Month,0,47.06467662,2,0,offer_Offer C,None
12,1,27,0,1,1,0,1,Month-to-Month,1,109.0547264,4,0,offer_Offer B,internet_type_Fiber Optic
42,1,73,0,0,1,0,1,Two-Year,1,90.49751244,3,0,offer_Offer B,internet_type_Fiber Optic
34,0,13,0,0,0,0,0,Month-to-Month,0,46.3681592,4,0,None,None
11,1,82,1,1,1,0,1,One-Year,1,102.9353234,2,0,offer_Offer B,internet_type_Fiber Optic
14,0,76,0,1,1,1,1,Two-Year,0,104.4776119,2,0,offer_Offer A,internet_type_Fiber Optic
44,1,10,1,1,0,0,1,One-Year,0,97.01492537,2,0,offer_Offer A,internet_type_Fiber Optic
66,0,23,1,1,0,0,1,One-Year,0,76.56716418,2,0,offer_Offer C,None
17,0,16,1,1,0,1,1,Two-Year,1,62.88557214,2,0,None,internet_type_DSL
49,0,0,0,0,0,0,0,Month-to-Month,0,21.44278607,4,0,offer_Offer E,internet_type_None
17,0,57,1,0,0,0,0,Month-to-Month,0,52.58706468,2,0,None,internet_type_DSL
19,0,51,0,0,0,0,1,Month-to-Month,1,90.24875622,3,0,None,internet_type_Fiber Optic
7,0,0,0,0,0,0,0,Two-Year,0,21.79104478,2,0,offer_Offer C,internet_type_None
24,0,18,1,0,0,1,1,Two-Year,1,66.61691542,2,0,None,internet_type_DSL
1,1,26,0,1,0,1,1,One-Year,1,71.64179104,3,0,None,internet_type_DSL
30,0,0,0,0,0,0,0,Two-Year,1,22.48756219,2,0,offer_Offer C,internet_type_None
64,0,71,0,1,1,0,1,One-Year,1,57.6119403,3,0,offer_Offer C,None
5,0,0,0,0,0,0,0,One-Year,1,21.69154229,4,0,None,internet_type_None
56,1,12,1,1,1,0,1,One-Year,0,99.95024876,2,0,None,internet_type_Fiber Optic
60,0,19,0,1,1,0,1,Month-to-Month,1,80.44776119,2,0,offer_Offer C,internet_type_Fiber Optic
8,1,82,0,0,0,0,1,Month-to-Month,1,75.67164179,4,0,offer_Offer C,internet_type_Fiber Optic
37,1,26,1,0,0,1,1,Month-to-Month,0,82.43781095,2,0,offer_Offer C,None
4,0,10,0,0,1,0,1,Month-to-Month,1,51.19402985,2,0,None,None
63,1,11,0,0,0,0,0,Month-to-Month,1,86.0199005,2,0,offer_Offer E,internet_type_Fiber Optic
26,1,53,1,0,1,1,1,Two-Year,1,85.62189055,2,0,offer_Offer A,None
62,0,51,1,1,1,1,1,Two-Year,1,107.6119403,2,0,None,internet_type_Fiber Optic
42,0,5,0,0,0,0,1,Month-to-Month,0,70.54726368,2,0,offer_Offer E,internet_type_Fiber Optic
61,0,21,0,0,0,0,1,Month-to-Month,1,47.01492537,2,0,offer_Offer E,internet_type_DSL
34,1,21,0,0,0,1,1,Two-Year,1,100.6965174,3,0,offer_Offer A,internet_type_Fiber Optic
51,0,20,1,0,0,0,1,Month-to-Month,1,52.33830846,2,0,offer_Offer E,internet_type_DSL
5,1,26,1,0,1,1,0,Two-Year,0,88.50746269,2,0,None,internet_type_DSL
65,0,0,0,0,0,0,0,One-Year,1,21.89054726,2,0,offer_Offer C,internet_type_None
45,0,19,0,0,0,0,1,Month-to-Month,0,26.91542289,2,0,None,internet_type_DSL
24,0,41,1,1,0,0,1,Month-to-Month,1,57.26368159,2,0,None,internet_type_DSL
35,0,42,1,0,1,0,1,Month-to-Month,0,66.86567164,2,0,None,internet_type_DSL
53,1,0,0,0,0,0,0,Two-Year,1,27.01492537,3,0,None,internet_type_None
19,1,0,0,0,0,0,0,Two-Year,0,25.97014925,3,0,None,internet_type_None
14,0,28,1,1,1,0,1,Two-Year,0,62.039801,2,0,None,internet_type_DSL
12,0,11,0,0,0,0,1,Month-to-Month,0,26.8159204,3,0,None,internet_type_DSL
25,0,0,0,0,0,0,0,One-Year,0,21.79104478,2,0,offer_Offer C,internet_type_None
24,0,22,0,0,0,1,1,One-Year,0,31.94029851,3,0,None,internet_type_DSL
38,0,0,0,0,0,0,0,Month-to-Month,0,21.94029851,4,0,None,internet_type_None
32,0,11,1,1,0,1,1,One-Year,1,61.44278607,2,0,offer_Offer C,internet_type_DSL
20,1,0,0,0,0,0,0,Two-Year,0,26.86567164,3,0,offer_Offer A,internet_type_None
51,0,20,0,1,1,0,1,Month-to-Month,0,102.6368159,2,0,None,internet_type_Fiber Optic
12,1,18,1,0,0,1,1,Two-Year,1,78.4079602,2,0,offer_Offer A,internet_type_DSL
36,1,22,0,1,0,0,1,Month-to-Month,1,56.86567164,4,0,None,internet_type_DSL
2,0,21,1,0,0,0,1,Month-to-Month,1,50.04975124,2,0,None,None
64,0,0,0,0,0,0,0,Two-Year,0,21.09452736,4,0,None,internet_type_None
16,0,9,1,0,1,0,1,Month-to-Month,0,57.26368159,3,0,None,None
16,1,48,1,0,1,0,1,One-Year,1,85.67164179,3,0,None,internet_type_Fiber Optic
9,0,18,0,0,1,1,1,Month-to-Month,1,66.16915423,2,0,None,None
54,0,73,0,0,0,0,1,Month-to-Month,1,70.69651741,2,0,None,internet_type_Fiber Optic
37,0,59,1,0,0,1,1,Two-Year,0,56.21890547,2,0,None,None
40,1,0,0,0,0,0,0,One-Year,1,26.46766169,2,0,None,internet_type_None
15,1,0,0,0,0,0,0,One-Year,1,25.67164179,4,0,None,internet_type_None
32,0,24,1,1,0,1,1,One-Year,1,61.39303483,2,0,None,internet_type_DSL
46,0,0,0,0,0,0,0,Month-to-Month,0,21.79104478,4,0,None,internet_type_None
50,1,28,0,0,1,0,1,One-Year,1,93.53233831,3,0,offer_Offer A,internet_type_Fiber Optic
20,0,19,1,1,0,0,1,One-Year,0,46.41791045,2,0,offer_Offer A,internet_type_DSL
13,0,0,0,0,0,0,0,Two-Year,0,22.63681592,4,0,None,internet_type_None
19,1,24,1,0,0,0,1,Month-to-Month,0,81.79104478,2,0,offer_Offer D,internet_type_Fiber Optic
33,1,52,1,0,1,1,1,Two-Year,1,86.51741294,2,0,None,internet_type_DSL
63,0,0,0,0,0,0,0,One-Year,0,21.69154229,2,0,offer_Offer D,internet_type_None
43,1,23,0,1,1,1,1,Two-Year,0,87.56218905,4,0,offer_Offer A,internet_type_DSL
4,0,23,1,1,0,1,1,Month-to-Month,0,44.02985075,3,0,None,internet_type_DSL
45,1,0,0,0,0,0,0,Two-Year,0,25.97014925,3,0,offer_Offer A,internet_type_None
47,0,0,0,0,0,0,0,Month-to-Month,1,21.34328358,3,0,offer_Offer D,internet_type_None
18,0,0,0,0,0,0,0,One-Year,0,21.99004975,2,0,offer_Offer D,internet_type_None
55,0,0,0,0,0,0,0,Two-Year,1,22.33830846,4,0,None,internet_type_None
8,0,0,0,0,0,0,0,Two-Year,0,21.54228856,3,0,offer_Offer A,internet_type_None
0,0,59,0,0,0,0,1,Month-to-Month,0,81.64179104,2,0,offer_Offer E,internet_type_Fiber Optic
64,1,20,1,1,1,1,1,Two-Year,1,117.6616915,2,0,offer_Offer A,internet_type_Fiber Optic
38,0,27,0,1,0,0,1,Month-to-Month,1,33.33333333,2,0,offer_Offer D,internet_type_DSL
20,0,2,0,1,1,1,1,Month-to-Month,0,95.52238806,2,0,None,internet_type_Fiber Optic
26,0,0,0,0,0,0,0,Month-to-Month,0,22.3880597,4,0,offer_Offer E,internet_type_None
59,0,0,0,0,0,0,0,Month-to-Month,0,21.89054726,3,0,offer_Offer E,internet_type_None
65,1,21,1,0,0,0,1,Two-Year,0,56.8159204,2,0,None,internet_type_DSL
30,1,5,0,1,1,0,1,Two-Year,0,83.58208955,4,0,offer_Offer A,internet_type_DSL
5,1,6,1,1,1,1,1,Month-to-Month,1,96.46766169,2,0,offer_Offer B,internet_type_Fiber Optic
48,1,15,0,1,1,0,1,Month-to-Month,1,96.51741294,2,0,None,internet_type_Fiber Optic
19,1,5,0,1,1,0,0,One-Year,1,81.24378109,4,0,offer_Offer B,internet_type_DSL
0,1,5,1,0,1,1,1,Two-Year,1,76.26865672,2,0,offer_Offer A,internet_type_DSL
27,0,0,0,0,0,0,0,Month-to-Month,0,22.18905473,4,0,offer_Offer B,internet_type_None
48,1,59,1,1,1,1,1,One-Year,0,79.80099502,3,0,offer_Offer A,None
11,0,0,0,0,0,0,0,One-Year,0,20.84577114,3,0,offer_Offer B,internet_type_None
34,0,0,0,0,0,0,0,Two-Year,0,21.74129353,2,0,offer_Offer B,internet_type_None
30,0,0,0,0,0,0,0,One-Year,0,21.69154229,4,0,offer_Offer B,internet_type_None
42,1,0,0,0,0,0,0,Two-Year,0,25.72139303,2,0,offer_Offer B,internet_type_None
47,0,0,0,0,0,0,0,One-Year,0,20.89552239,4,0,None,internet_type_None
62,0,0,0,0,0,0,0,Month-to-Month,1,20.89552239,3,0,None,internet_type_None
62,0,0,0,0,0,0,0,Two-Year,0,21.49253731,4,0,offer_Offer D,internet_type_None
19,0,15,1,1,1,1,1,One-Year,1,76.96517413,2,0,None,internet_type_DSL
16,1,30,0,0,0,0,1,Month-to-Month,1,85.17412935,3,0,offer_Offer D,internet_type_Fiber Optic
62,0,0,0,0,0,0,0,Month-to-Month,0,21.14427861,4,0,None,internet_type_None
62,1,0,0,0,0,0,0,Two-Year,0,28.20895522,2,0,offer_Offer B,internet_type_None
32,0,0,0,0,0,0,0,One-Year,0,20.89552239,2,0,offer_Offer B,internet_type_None
27,0,30,0,0,0,1,1,One-Year,0,42.53731343,2,0,None,internet_type_DSL
25,0,10,1,0,1,1,1,Two-Year,1,81.69154229,4,0,offer_Offer E,None
27,0,52,0,0,0,0,1,Month-to-Month,1,72.28855721,4,0,offer_Offer D,internet_type_Fiber Optic
58,0,12,0,0,1,0,1,Month-to-Month,0,61.74129353,3,0,offer_Offer D,internet_type_DSL
3,0,11,0,0,1,1,0,One-Year,0,56.76616915,3,0,offer_Offer D,internet_type_DSL
16,0,12,1,0,0,1,1,One-Year,0,55.72139303,2,0,offer_Offer D,internet_type_DSL
66,0,8,1,1,0,1,1,One-Year,1,64.07960199,2,0,offer_Offer B,internet_type_DSL
25,1,19,1,1,1,1,1,Two-Year,1,71.94029851,2,0,offer_Offer A,internet_type_DSL
15,1,85,1,1,0,0,1,One-Year,1,86.91542289,2,0,None,internet_type_Fiber Optic
48,0,30,1,1,0,0,1,Month-to-Month,0,56.06965174,2,0,None,None
10,0,0,0,0,0,0,0,Month-to-Month,0,22.48756219,2,0,None,internet_type_None
33,0,0,0,0,0,0,0,Month-to-Month,0,22.08955224,4,0,offer_Offer D,internet_type_None
61,1,15,0,1,1,0,1,Two-Year,1,106.119403,3,0,None,internet_type_Fiber Optic
27,0,73,0,0,0,1,1,Month-to-Month,1,52.68656716,4,0,offer_Offer B,internet_type_DSL
3,0,0,0,0,0,0,0,Month-to-Month,1,22.28855721,2,0,offer_Offer D,internet_type_None
66,0,52,1,0,1,0,0,Month-to-Month,0,65.5721393,3,0,offer_Offer D,internet_type_DSL
48,0,12,0,0,0,0,1,Month-to-Month,0,26.71641791,3,0,offer_Offer E,internet_type_DSL
35,0,0,0,0,0,0,0,Two-Year,0,22.039801,3,0,offer_Offer B,internet_type_None
41,1,0,0,0,0,0,0,Month-to-Month,0,28.05970149,2,0,offer_Offer E,internet_type_None
28,0,16,0,1,1,0,1,Month-to-Month,1,56.26865672,2,0,offer_Offer D,None
41,1,30,0,0,1,0,1,One-Year,0,91.64179104,3,0,offer_Offer B,internet_type_Fiber Optic
60,0,0,0,0,0,0,0,Month-to-Month,0,22.3880597,4,0,offer_Offer E,internet_type_None
16,1,0,0,0,0,0,0,One-Year,0,27.1641791,4,0,None,internet_type_None
16,0,0,0,0,0,0,0,One-Year,0,21.24378109,2,0,None,internet_type_None
51,1,2,1,0,0,0,1,One-Year,1,67.66169154,2,0,offer_Offer B,internet_type_DSL
44,0,53,0,1,0,0,1,Month-to-Month,1,70.59701493,4,0,offer_Offer B,internet_type_DSL
19,0,0,0,0,0,0,0,Month-to-Month,0,21.79104478,3,0,None,internet_type_None
38,0,13,1,1,1,0,0,One-Year,0,61.34328358,2,0,None,internet_type_DSL
61,0,11,0,1,0,0,1,Month-to-Month,1,50.19900498,4,0,offer_Offer E,None
38,1,0,0,0,0,0,0,Two-Year,1,26.8159204,3,0,offer_Offer B,internet_type_None
12,0,14,1,0,0,0,1,Month-to-Month,0,51.34328358,3,0,offer_Offer E,internet_type_DSL
43,1,16,0,0,0,0,1,Month-to-Month,1,96.11940299,3,0,None,internet_type_Fiber Optic
5,1,20,0,0,0,0,0,Month-to-Month,1,94.37810945,4,0,None,internet_type_Fiber Optic
42,1,85,1,0,1,1,1,Two-Year,1,73.38308458,3,0,offer_Offer B,internet_type_DSL
59,1,26,0,1,0,0,1,One-Year,1,79.00497512,2,0,offer_Offer B,internet_type_DSL
53,0,0,0,0,0,0,0,Month-to-Month,1,21.5920398,4,0,offer_Offer E,internet_type_None
35,1,11,0,0,0,0,1,Month-to-Month,1,96.61691542,3,0,None,internet_type_Fiber Optic
51,0,28,0,0,0,0,1,Month-to-Month,1,26.76616915,3,0,None,None
15,0,30,1,0,1,0,1,One-Year,0,54.72636816,2,0,None,internet_type_DSL
54,0,0,0,0,0,0,0,Month-to-Month,0,21.89054726,2,0,None,internet_type_None
22,1,0,0,0,0,0,0,Two-Year,0,27.01492537,3,0,offer_Offer B,internet_type_None
39,1,30,1,1,1,0,1,One-Year,0,73.28358209,3,0,offer_Offer B,internet_type_DSL
15,0,0,0,0,0,0,0,One-Year,0,21.44278607,2,0,None,internet_type_None
31,0,59,0,1,1,1,1,Two-Year,0,51.44278607,4,0,offer_Offer B,internet_type_DSL
42,0,16,0,0,0,0,0,Month-to-Month,1,71.09452736,3,0,None,internet_type_Fiber Optic
16,0,0,0,0,0,0,0,Month-to-Month,0,21.49253731,3,0,None,internet_type_None
9,0,24,0,1,1,0,1,One-Year,0,82.23880597,2,0,offer_Offer B,internet_type_Fiber Optic
52,0,14,0,0,0,0,1,Month-to-Month,0,36.66666667,2,0,None,internet_type_DSL
38,0,0,0,0,0,0,0,Two-Year,0,20.94527363,2,0,offer_Offer B,internet_type_None
36,0,59,1,1,1,1,1,One-Year,1,92.039801,2,0,offer_Offer B,internet_type_Fiber Optic
1,0,0,0,0,0,0,0,Two-Year,1,21.74129353,2,0,None,internet_type_None
67,0,16,0,1,0,0,1,Month-to-Month,1,76.11940299,2,0,None,internet_type_Fiber Optic
6,0,6,1,0,1,1,1,Two-Year,1,62.73631841,2,0,None,internet_type_DSL
13,0,0,0,0,0,0,0,One-Year,0,21.69154229,3,0,None,internet_type_None
8,0,24,0,1,0,1,1,Month-to-Month,0,56.3681592,3,0,None,internet_type_DSL
63,0,9,0,0,0,1,1,One-Year,1,53.03482587,2,0,None,internet_type_DSL
35,1,27,1,0,0,0,0,Two-Year,0,81.89054726,3,0,None,internet_type_Fiber Optic
6,0,18,0,0,1,0,1,Month-to-Month,0,86.71641791,2,0,None,internet_type_Fiber Optic
65,0,18,0,1,1,1,1,Month-to-Month,0,77.960199,4,0,None,internet_type_DSL
24,1,16,0,0,0,0,1,Month-to-Month,1,88.25870647,4,0,None,internet_type_Fiber Optic
65,0,0,0,0,0,0,0,Month-to-Month,0,21.39303483,2,0,None,internet_type_None
0,0,71,0,0,0,0,0,Month-to-Month,0,47.1641791,4,0,offer_Offer E,internet_type_DSL
37,0,0,0,0,0,0,0,One-Year,0,21.04477612,4,0,None,internet_type_None
44,1,23,0,1,1,1,1,Two-Year,1,111.7910448,3,0,None,internet_type_Fiber Optic
33,0,0,0,0,0,0,0,Month-to-Month,1,22.039801,2,0,None,internet_type_None
20,0,59,0,0,0,0,1,Month-to-Month,1,56.86567164,2,0,offer_Offer E,internet_type_DSL
24,0,0,0,0,0,0,0,Two-Year,1,21.44278607,4,0,None,internet_type_None
42,1,28,0,1,1,0,1,One-Year,1,105.3731343,3,0,None,internet_type_Fiber Optic
35,0,29,1,1,0,0,1,Two-Year,0,54.4278607,2,0,None,internet_type_DSL
37,1,8,0,0,0,1,1,Month-to-Month,0,82.08955224,4,0,None,internet_type_Fiber Optic
6,1,0,0,0,0,0,0,Two-Year,1,26.3681592,2,0,None,internet_type_None
51,0,0,0,0,0,0,0,Two-Year,1,23.03482587,3,0,None,internet_type_None
9,1,85,0,1,1,1,0,Two-Year,1,111.4925373,2,0,None,internet_type_Fiber Optic
11,0,19,1,0,0,0,1,Month-to-Month,0,52.63681592,2,0,None,internet_type_DSL
51,0,0,0,0,0,0,0,Two-Year,1,21.54228856,2,0,None,internet_type_None
61,0,0,0,0,0,0,0,Month-to-Month,1,21.64179104,3,0,None,internet_type_None
8,0,0,0,0,0,0,0,Two-Year,0,21.5920398,3,0,None,internet_type_None
49,1,19,1,1,1,1,1,Two-Year,1,90.7960199,2,0,None,internet_type_DSL
21,0,0,0,0,0,0,0,Two-Year,0,21.74129353,4,0,None,internet_type_None
55,0,0,0,0,0,0,0,Month-to-Month,0,21.79104478,4,0,None,internet_type_None
56,0,59,1,0,1,1,1,Month-to-Month,0,84.67661692,2,0,None,internet_type_DSL
57,0,11,1,0,1,1,1,Two-Year,0,40.74626866,2,0,None,internet_type_DSL
42,1,0,0,0,0,0,0,Two-Year,1,25.92039801,2,0,None,internet_type_None
33,1,46,1,0,0,1,1,One-Year,1,74.27860697,4,0,None,internet_type_DSL
56,1,48,0,1,0,0,1,Month-to-Month,1,101.1940299,2,0,None,internet_type_Fiber Optic
62,0,0,0,0,0,0,0,Two-Year,0,21.99004975,2,0,None,internet_type_None
22,1,0,0,0,0,0,0,Two-Year,1,27.71144279,2,0,None,internet_type_None
44,0,0,0,0,0,0,0,Month-to-Month,1,21.64179104,4,0,offer_Offer E,internet_type_None
60,0,0,0,0,0,0,0,Month-to-Month,0,20.7960199,2,0,offer_Offer D,internet_type_None
16,0,0,0,0,0,0,0,Two-Year,0,21.5920398,2,0,None,internet_type_None
41,0,0,0,0,0,0,0,One-Year,0,22.039801,4,0,offer_Offer D,internet_type_None
28,0,52,1,1,0,1,0,Two-Year,0,41.04477612,3,0,None,internet_type_DSL
4,0,10,0,0,0,0,1,Month-to-Month,1,71.74129353,3,0,offer_Offer E,internet_type_Fiber Optic
25,0,18,0,0,0,1,1,One-Year,0,61.54228856,3,0,offer_Offer D,internet_type_DSL
10,0,14,0,0,0,1,1,Two-Year,1,61.34328358,4,0,None,None
43,0,53,0,0,0,0,1,One-Year,1,92.039801,4,0,None,internet_type_Fiber Optic
25,1,69,1,1,1,0,0,Two-Year,1,110.2985075,2,0,None,internet_type_Fiber Optic
13,1,11,1,0,1,1,1,One-Year,0,69.60199005,3,0,None,internet_type_DSL
9,0,0,0,0,0,0,0,Month-to-Month,0,22.13930348,3,0,offer_Offer D,internet_type_None
43,1,48,0,1,1,1,1,Two-Year,1,83.38308458,4,0,offer_Offer A,internet_type_DSL
62,0,20,1,1,1,0,1,Month-to-Month,0,62.08955224,3,0,None,internet_type_DSL
45,0,59,0,1,0,1,1,Month-to-Month,1,67.11442786,3,0,None,internet_type_DSL
25,1,24,0,0,0,0,1,Two-Year,0,83.93034826,2,0,None,internet_type_Fiber Optic
29,1,30,1,1,1,1,0,Two-Year,1,83.73134328,2,0,offer_Offer A,internet_type_DSL
51,1,17,1,1,1,1,1,Two-Year,0,69.65174129,2,0,offer_Offer A,internet_type_DSL
53,0,0,0,0,0,0,0,Month-to-Month,0,22.039801,4,0,None,internet_type_None
9,0,0,0,0,0,0,0,One-Year,0,21.94029851,3,0,None,internet_type_None
35,0,2,0,0,1,1,1,Month-to-Month,1,90.59701493,2,0,offer_Offer C,internet_type_Fiber Optic
61,0,41,1,0,0,0,1,Month-to-Month,0,76.26865672,2,0,offer_Offer D,internet_type_Fiber Optic
30,0,0,0,0,0,0,0,Two-Year,1,21.94029851,2,0,None,internet_type_None
12,1,28,1,0,1,1,1,Two-Year,1,85.82089552,2,0,offer_Offer A,internet_type_DSL
21,0,29,0,0,0,0,1,Month-to-Month,1,26.86567164,3,0,None,internet_type_DSL
58,0,0,0,0,0,0,0,Two-Year,0,21.54228856,2,0,offer_Offer C,internet_type_None
15,0,52,0,1,0,0,1,Month-to-Month,1,52.43781095,2,0,None,internet_type_DSL
12,1,15,0,1,1,0,1,Month-to-Month,1,103.7313433,3,0,None,internet_type_Fiber Optic
64,1,21,0,1,0,0,1,Month-to-Month,1,57.06467662,3,0,offer_Offer D,internet_type_DSL
5,1,30,1,1,0,0,1,Month-to-Month,1,107.7114428,3,0,offer_Offer C,internet_type_Fiber Optic
33,0,25,1,1,1,0,1,Two-Year,1,61.54228856,2,0,None,internet_type_DSL
36,1,20,1,1,0,1,1,Month-to-Month,1,90.19900498,2,0,offer_Offer D,internet_type_Fiber Optic
31,1,29,0,0,1,0,1,Month-to-Month,0,81.49253731,4,0,offer_Offer D,internet_type_Fiber Optic
64,0,23,0,1,0,0,1,Month-to-Month,1,51.14427861,4,0,None,internet_type_DSL
3,1,0,0,0,0,0,0,Two-Year,0,25.62189055,4,0,offer_Offer A,internet_type_None
19,0,0,0,0,0,0,0,Two-Year,0,20.54726368,4,0,None,internet_type_None
10,1,59,0,1,1,1,1,Two-Year,1,109.7014925,3,0,offer_Offer A,internet_type_Fiber Optic
46,0,51,0,1,0,0,1,Month-to-Month,1,87.36318408,4,0,None,internet_type_Fiber Optic
25,1,51,0,1,1,0,1,Two-Year,0,82.33830846,2,0,None,internet_type_DSL
14,1,18,1,1,1,1,1,Two-Year,0,113.0845771,2,0,None,internet_type_Fiber Optic
28,0,0,0,0,0,0,0,Month-to-Month,1,22.33830846,2,0,offer_Offer D,internet_type_None
59,0,27,0,0,0,0,1,Month-to-Month,0,46.21890547,3,0,None,None
53,1,30,0,1,1,0,1,Two-Year,0,106.4179104,2,0,offer_Offer B,internet_type_Fiber Optic
52,1,53,1,1,1,1,1,Two-Year,1,116.4179104,3,0,offer_Offer A,internet_type_Fiber Optic
11,0,16,1,0,0,0,1,One-Year,1,61.34328358,2,0,offer_Offer B,internet_type_DSL
35,1,0,0,0,0,0,0,One-Year,1,28.00995025,3,0,offer_Offer A,internet_type_None
21,0,0,0,0,0,0,0,Month-to-Month,1,21.79104478,4,0,offer_Offer D,internet_type_None
46,1,59,0,1,1,0,1,Two-Year,0,81.29353234,4,0,offer_Offer A,internet_type_DSL
46,1,57,0,0,1,0,1,Month-to-Month,1,91.44278607,3,0,offer_Offer C,internet_type_Fiber Optic
18,1,0,0,0,0,0,0,Two-Year,0,26.16915423,2,0,offer_Offer A,internet_type_None
65,0,25,1,0,1,1,1,One-Year,0,61.49253731,2,0,offer_Offer C,None
34,1,0,0,0,0,0,0,One-Year,0,27.06467662,2,0,offer_Offer C,internet_type_None
53,1,23,1,0,1,0,0,Month-to-Month,1,106.3681592,2,0,offer_Offer B,internet_type_Fiber Optic
42,0,0,0,0,0,0,0,Two-Year,0,21.04477612,3,0,offer_Offer C,internet_type_None
59,0,0,0,0,0,0,0,One-Year,0,20.89552239,4,0,None,internet_type_None
38,0,21,0,1,0,0,1,Month-to-Month,0,52.98507463,4,0,None,None
34,1,26,1,0,0,1,1,Month-to-Month,0,73.33333333,3,0,offer_Offer B,None
59,0,11,1,0,0,0,1,One-Year,1,51.29353234,2,0,offer_Offer B,internet_type_DSL
37,1,23,1,0,1,0,0,Month-to-Month,1,80.19900498,3,0,offer_Offer D,internet_type_DSL
21,0,14,0,0,0,0,1,Month-to-Month,1,71.89054726,2,0,None,internet_type_Fiber Optic
34,1,17,0,0,0,0,1,Month-to-Month,0,77.56218905,3,0,None,internet_type_Fiber Optic
19,1,26,0,0,0,0,1,One-Year,1,95.37313433,2,0,offer_Offer B,internet_type_Fiber Optic
7,1,30,1,1,1,1,1,Two-Year,0,105.2736318,2,0,offer_Offer A,internet_type_Fiber Optic
51,0,0,0,0,0,0,0,Two-Year,1,21.69154229,2,0,offer_Offer B,internet_type_None
1,1,41,1,1,0,0,1,One-Year,0,97.46268657,3,0,offer_Offer B,internet_type_Fiber Optic
11,1,18,0,0,0,0,1,Month-to-Month,1,50.39800995,3,0,offer_Offer D,internet_type_DSL
13,0,17,1,0,0,0,1,Month-to-Month,1,52.13930348,2,0,offer_Offer B,internet_type_DSL
10,0,3,0,0,0,0,1,Month-to-Month,1,46.26865672,2,0,offer_Offer D,internet_type_DSL
59,0,0,0,0,0,0,0,One-Year,0,21.19402985,3,0,offer_Offer B,internet_type_None
35,1,27,1,1,1,1,1,Two-Year,0,90.69651741,2,0,offer_Offer A,internet_type_DSL
19,0,0,0,0,0,0,0,Two-Year,0,20.99502488,3,0,offer_Offer C,internet_type_None
17,0,16,0,0,0,0,1,Month-to-Month,0,71.99004975,2,0,offer_Offer D,internet_type_Fiber Optic
10,0,0,0,0,0,0,0,Two-Year,0,21.39303483,4,0,offer_Offer B,internet_type_None
57,0,0,0,0,0,0,0,Month-to-Month,0,22.58706468,2,0,None,internet_type_None
4,0,0,0,0,0,0,0,Month-to-Month,1,21.39303483,4,0,None,internet_type_None
1,0,26,0,0,0,0,1,Month-to-Month,1,45.62189055,3,0,None,internet_type_DSL
29,1,27,0,1,1,0,0,One-Year,0,95.77114428,4,0,offer_Offer B,internet_type_Fiber Optic
53,0,22,1,0,0,0,1,Month-to-Month,1,76.86567164,3,0,offer_Offer D,internet_type_Fiber Optic
25,0,51,1,1,1,0,1,Two-Year,0,72.48756219,3,0,offer_Offer B,internet_type_DSL
25,0,0,0,0,0,0,0,One-Year,0,22.93532338,4,0,None,internet_type_None
54,0,52,1,1,0,1,1,Two-Year,1,62.58706468,2,0,offer_Offer C,internet_type_DSL
11,0,23,1,0,1,1,1,One-Year,1,81.39303483,3,0,offer_Offer C,internet_type_DSL
61,0,0,0,0,0,0,0,Two-Year,1,21.44278607,3,0,offer_Offer D,internet_type_None
57,0,0,0,0,0,0,0,Month-to-Month,1,22.039801,3,0,offer_Offer D,internet_type_None
12,1,0,0,0,0,0,0,One-Year,0,26.06965174,4,0,None,internet_type_None
1,0,0,0,0,0,0,0,Two-Year,0,21.49253731,2,0,offer_Offer B,internet_type_None
